MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,98,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,189775000000.0,189775000000.0,164775000000.0,119775000000.0,119775000000.0,0.002472623156634775,119948083620.96443,119886268042.04857
Max,98,7451000000.0,Outlay,Transportation,Real,127226000000.0,11.0,-6.0,197226000000.0,197226000000.0,189775000000.0,127226000000.0,119775000000.0,0.002472623156634775,127399083620.96443,119948083620.96443
Max,98,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,222226000000.0,222226000000.0,197226000000.0,127226000000.0,127226000000.0,0.002472623156634775,127460899199.88031,127399083620.96443
Max,98,14858000000.0,Outlay,Veterans Benefits and Services,Real,142084000000.0,13.0,-6.0,237084000000.0,237084000000.0,222226000000.0,142084000000.0,127226000000.0,0.002472623156634775,142318899199.8803,127460899199.88031
Max,98,25000000000.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,262084000000.0,262084000000.0,237084000000.0,142084000000.0,142084000000.0,0.002472623156634775,142380714778.79617,142318899199.8803
Max,98,25020000000.0,Outlay,Net Interest,Real,167104000000.0,15.0,-6.0,287104000000.0,287104000000.0,262084000000.0,167104000000.0,142084000000.0,0.002472623156634775,167400714778.79617,142380714778.79617
Max,98,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,297104000000.0,297104000000.0,287104000000.0,167104000000.0,167104000000.0,0.002472623156634775,167425441010.36252,167400714778.79617
Max,98,39055000000.0,Outlay,Income Security,Real,206159000000.0,17.0,-6.0,336159000000.0,336159000000.0,297104000000.0,206159000000.0,167104000000.0,0.002472623156634775,206480441010.36252,167425441010.36252
Max,98,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,346159000000.0,346159000000.0,336159000000.0,206159000000.0,206159000000.0,0.002472623156634775,206505167241.92886,206480441010.36252
Max,98,43559000000.0,Outlay,Health,Real,249718000000.0,19.0,-6.0,389718000000.0,389718000000.0,346159000000.0,249718000000.0,206159000000.0,0.002472623156634775,250064167241.92886,206505167241.92886
Max,98,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,399718000000.0,399718000000.0,389718000000.0,249718000000.0,249718000000.0,0.002472623156634775,250088893473.4952,250064167241.92886
Max,98,48963000000.0,Outlay,National Defense,Real,298681000000.0,21.0,-6.0,448681000000.0,448681000000.0,399718000000.0,298681000000.0,249718000000.0,0.002472623156634775,299051893473.49524,250088893473.4952
Max,98,10000000000.0,Outlay,Spacer 22,Spacer,,22.0,-6.0,458681000000.0,458681000000.0,448681000000.0,298681000000.0,298681000000.0,0.002472623156634775,299076619705.0616,299051893473.49524
Max,98,51485000000.0,Outlay,Medicare,Real,350166000000.0,23.0,-6.0,510166000000.0,510166000000.0,458681000000.0,350166000000.0,298681000000.0,0.002472623156634775,350561619705.0616,299076619705.0616
Max,98,10000000000.0,Outlay,Spacer 24,Spacer,,24.0,-6.0,520166000000.0,520166000000.0,510166000000.0,350166000000.0,350166000000.0,0.002472623156634775,350586345936.6279,350561619705.0616
Max,98,78680000000.0,Outlay,Social Security,Real,428846000000.0,25.0,-6.0,598846000000.0,598846000000.0,520166000000.0,428846000000.0,350166000000.0,0.002472623156634775,429266345936.6279,350586345936.6279
Min,1,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Min,1,1641000000.0,Outlay,Other,Real,101641000000.0,1.0,-6.0,1641000000.0,1641000000.0,0.0,101641000000.0,100000000000.0,0.002472623156634775,101393737684.33652,99752737684.33652
Min,1,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-6.0,41641000000.0,41641000000.0,1641000000.0,101641000000.0,101641000000.0,0.002472623156634775,101492642610.60191,101393737684.33652
Min,1,3302000000.0,Outlay,International Affairs,Real,104943000000.0,3.0,-6.0,44943000000.0,44943000000.0,41641000000.0,104943000000.0,101641000000.0,0.002472623156634775,104794642610.60191,101492642610.60191
Min,1,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-6.0,84943000000.0,84943000000.0,44943000000.0,104943000000.0,104943000000.0,0.002472623156634775,104893547536.86731,104794642610.60191
Min,1,3452000000.0,Outlay,General Government,Real,108395000000.0,5.0,-6.0,88395000000.0,88395000000.0,84943000000.0,108395000000.0,104943000000.0,0.002472623156634775,108345547536.86731,104893547536.86731
Min,1,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-6.0,128395000000.0,128395000000.0,88395000000.0,108395000000.0,108395000000.0,0.002472623156634775,108444452463.13269,108345547536.86731
Min,1,4154000000.0,Outlay,Administration of Justice,Real,112549000000.0,7.0,-6.0,132549000000.0,132549000000.0,128395000000.0,112549000000.0,108395000000.0,0.002472623156634775,112598452463.13269,108444452463.13269
Min,1,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-6.0,157549000000.0,157549000000.0,132549000000.0,112549000000.0,112549000000.0,0.002472623156634775,112660268042.04857,112598452463.13269
Min,1,7226000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,119775000000.0,9.0,-6.0,164775000000.0,164775000000.0,157549000000.0,119775000000.0,112549000000.0,0.002472623156634775,119886268042.04857,112660268042.04857
Min,1,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,189775000000.0,189775000000.0,164775000000.0,119775000000.0,119775000000.0,0.002472623156634775,119948083620.96443,119886268042.04857
Min,1,7451000000.0,Outlay,Transportation,Real,127226000000.0,11.0,-6.0,197226000000.0,197226000000.0,189775000000.0,127226000000.0,119775000000.0,0.002472623156634775,127399083620.96443,119948083620.96443
Min,1,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,222226000000.0,222226000000.0,197226000000.0,127226000000.0,127226000000.0,0.002472623156634775,127460899199.88031,127399083620.96443
Min,1,14858000000.0,Outlay,Veterans Benefits and Services,Real,142084000000.0,13.0,-6.0,237084000000.0,237084000000.0,222226000000.0,142084000000.0,127226000000.0,0.002472623156634775,142318899199.8803,127460899199.88031
Min,1,25000000000.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,262084000000.0,262084000000.0,237084000000.0,142084000000.0,142084000000.0,0.002472623156634775,142380714778.79617,142318899199.8803
Min,1,25020000000.0,Outlay,Net Interest,Real,167104000000.0,15.0,-6.0,287104000000.0,287104000000.0,262084000000.0,167104000000.0,142084000000.0,0.002472623156634775,167400714778.79617,142380714778.79617
Min,1,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,297104000000.0,297104000000.0,287104000000.0,167104000000.0,167104000000.0,0.002472623156634775,167425441010.36252,167400714778.79617
Min,1,39055000000.0,Outlay,Income Security,Real,206159000000.0,17.0,-6.0,336159000000.0,336159000000.0,297104000000.0,206159000000.0,167104000000.0,0.002472623156634775,206480441010.36252,167425441010.36252
Min,1,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,346159000000.0,346159000000.0,336159000000.0,206159000000.0,206159000000.0,0.002472623156634775,206505167241.92886,206480441010.36252
Min,1,43559000000.0,Outlay,Health,Real,249718000000.0,19.0,-6.0,389718000000.0,389718000000.0,346159000000.0,249718000000.0,206159000000.0,0.002472623156634775,250064167241.92886,206505167241.92886
Min,1,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,399718000000.0,399718000000.0,389718000000.0,249718000000.0,249718000000.0,0.002472623156634775,250088893473.4952,250064167241.92886
Min,1,48963000000.0,Outlay,National Defense,Real,298681000000.0,21.0,-6.0,448681000000.0,448681000000.0,399718000000.0,298681000000.0,249718000000.0,0.002472623156634775,299051893473.49524,250088893473.4952
Min,1,10000000000.0,Outlay,Spacer 22,Spacer,,22.0,-6.0,458681000000.0,458681000000.0,448681000000.0,298681000000.0,298681000000.0,0.002472623156634775,299076619705.0616,299051893473.49524
Min,1,51485000000.0,Outlay,Medicare,Real,350166000000.0,23.0,-6.0,510166000000.0,510166000000.0,458681000000.0,350166000000.0,298681000000.0,0.002472623156634775,350561619705.0616,299076619705.0616
Min,1,10000000000.0,Outlay,Spacer 24,Spacer,,24.0,-6.0,520166000000.0,520166000000.0,510166000000.0,350166000000.0,350166000000.0,0.002472623156634775,350586345936.6279,350561619705.0616
Min,1,78680000000.0,Outlay,Social Security,Real,428846000000.0,25.0,-6.0,598846000000.0,598846000000.0,520166000000.0,428846000000.0,350166000000.0,0.002472623156634775,429266345936.6279,350586345936.6279
Max,97,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,97,1641000000.0,Outlay,Other,Real,101641000000.0,1.0,-5.75,1641000000.0,1641000000.0,0.0,101641000000.0,100000000000.0,0.0031726828424851906,101323731715.75148,99682731715.75148
Max,97,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,41641000000.0,41641000000.0,1641000000.0,101641000000.0,101641000000.0,0.0031726828424851906,101450639029.45088,101323731715.75148
Max,97,3302000000.0,Outlay,International Affairs,Real,104943000000.0,3.0,-5.75,44943000000.0,44943000000.0,41641000000.0,104943000000.0,101641000000.0,0.0031726828424851906,104752639029.45088,101450639029.45088
Max,97,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,84943000000.0,84943000000.0,44943000000.0,104943000000.0,104943000000.0,0.0031726828424851906,104879546343.1503,104752639029.45088
Max,97,3452000000.0,Outlay,General Government,Real,108395000000.0,5.0,-5.75,88395000000.0,88395000000.0,84943000000.0,108395000000.0,104943000000.0,0.0031726828424851906,108331546343.1503,104879546343.1503
Max,97,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,128395000000.0,128395000000.0,88395000000.0,108395000000.0,108395000000.0,0.0031726828424851906,108458453656.8497,108331546343.1503
Max,97,4154000000.0,Outlay,Administration of Justice,Real,112549000000.0,7.0,-5.75,132549000000.0,132549000000.0,128395000000.0,112549000000.0,108395000000.0,0.0031726828424851906,112612453656.8497,108458453656.8497
Max,97,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,157549000000.0,157549000000.0,132549000000.0,112549000000.0,112549000000.0,0.0031726828424851906,112691770727.91183,112612453656.8497
Max,97,7226000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,119775000000.0,9.0,-5.75,164775000000.0,164775000000.0,157549000000.0,119775000000.0,112549000000.0,0.0031726828424851906,119917770727.91183,112691770727.91183
Max,97,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,189775000000.0,189775000000.0,164775000000.0,119775000000.0,119775000000.0,0.0031726828424851906,119997087798.97397,119917770727.91183
Max,97,7451000000.0,Outlay,Transportation,Real,127226000000.0,11.0,-5.75,197226000000.0,197226000000.0,189775000000.0,127226000000.0,119775000000.0,0.0031726828424851906,127448087798.97397,119997087798.97397
Max,97,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,222226000000.0,222226000000.0,197226000000.0,127226000000.0,127226000000.0,0.0031726828424851906,127527404870.03609,127448087798.97397
Max,97,14858000000.0,Outlay,Veterans Benefits and Services,Real,142084000000.0,13.0,-5.75,237084000000.0,237084000000.0,222226000000.0,142084000000.0,127226000000.0,0.0031726828424851906,142385404870.0361,127527404870.03609
Max,97,25000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,262084000000.0,262084000000.0,237084000000.0,142084000000.0,142084000000.0,0.0031726828424851906,142464721941.09824,142385404870.0361
Max,97,25020000000.0,Outlay,Net Interest,Real,167104000000.0,15.0,-5.75,287104000000.0,287104000000.0,262084000000.0,167104000000.0,142084000000.0,0.0031726828424851906,167484721941.09824,142464721941.09824
Max,97,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,297104000000.0,297104000000.0,287104000000.0,167104000000.0,167104000000.0,0.0031726828424851906,167516448769.52307,167484721941.09824
Max,97,39055000000.0,Outlay,Income Security,Real,206159000000.0,17.0,-5.75,336159000000.0,336159000000.0,297104000000.0,206159000000.0,167104000000.0,0.0031726828424851906,206571448769.52307,167516448769.52307
Max,97,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,346159000000.0,346159000000.0,336159000000.0,206159000000.0,206159000000.0,0.0031726828424851906,206603175597.94794,206571448769.52307
Max,97,43559000000.0,Outlay,Health,Real,249718000000.0,19.0,-5.75,389718000000.0,389718000000.0,346159000000.0,249718000000.0,206159000000.0,0.0031726828424851906,250162175597.94794,206603175597.94794
Max,97,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,399718000000.0,399718000000.0,389718000000.0,249718000000.0,249718000000.0,0.0031726828424851906,250193902426.37277,250162175597.94794
Max,97,48963000000.0,Outlay,National Defense,Real,298681000000.0,21.0,-5.75,448681000000.0,448681000000.0,399718000000.0,298681000000.0,249718000000.0,0.0031726828424851906,299156902426.3728,250193902426.37277
Max,97,10000000000.0,Outlay,Spacer 22,Spacer,,22.0,-5.75,458681000000.0,458681000000.0,448681000000.0,298681000000.0,298681000000.0,0.0031726828424851906,299188629254.7976,299156902426.3728
Max,97,51485000000.0,Outlay,Medicare,Real,350166000000.0,23.0,-5.75,510166000000.0,510166000000.0,458681000000.0,350166000000.0,298681000000.0,0.0031726828424851906,350673629254.7976,299188629254.7976
Max,97,10000000000.0,Outlay,Spacer 24,Spacer,,24.0,-5.75,520166000000.0,520166000000.0,510166000000.0,350166000000.0,350166000000.0,0.0031726828424851906,350705356083.2225,350673629254.7976
Max,97,78680000000.0,Outlay,Social Security,Real,428846000000.0,25.0,-5.75,598846000000.0,598846000000.0,520166000000.0,428846000000.0,350166000000.0,0.0031726828424851906,429385356083.2225,350705356083.2225
Min,2,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,1641000000.0,Outlay,Other,Real,101641000000.0,1.0,-5.75,1641000000.0,1641000000.0,0.0,101641000000.0,100000000000.0,0.0031726828424851906,101323731715.75148,99682731715.75148
Min,2,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,41641000000.0,41641000000.0,1641000000.0,101641000000.0,101641000000.0,0.0031726828424851906,101450639029.45088,101323731715.75148
Min,2,3302000000.0,Outlay,International Affairs,Real,104943000000.0,3.0,-5.75,44943000000.0,44943000000.0,41641000000.0,104943000000.0,101641000000.0,0.0031726828424851906,104752639029.45088,101450639029.45088
Min,2,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,84943000000.0,84943000000.0,44943000000.0,104943000000.0,104943000000.0,0.0031726828424851906,104879546343.1503,104752639029.45088
Min,2,3452000000.0,Outlay,General Government,Real,108395000000.0,5.0,-5.75,88395000000.0,88395000000.0,84943000000.0,108395000000.0,104943000000.0,0.0031726828424851906,108331546343.1503,104879546343.1503
Min,2,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,128395000000.0,128395000000.0,88395000000.0,108395000000.0,108395000000.0,0.0031726828424851906,108458453656.8497,108331546343.1503
Min,2,4154000000.0,Outlay,Administration of Justice,Real,112549000000.0,7.0,-5.75,132549000000.0,132549000000.0,128395000000.0,112549000000.0,108395000000.0,0.0031726828424851906,112612453656.8497,108458453656.8497
Min,2,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,157549000000.0,157549000000.0,132549000000.0,112549000000.0,112549000000.0,0.0031726828424851906,112691770727.91183,112612453656.8497
Min,2,7226000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,119775000000.0,9.0,-5.75,164775000000.0,164775000000.0,157549000000.0,119775000000.0,112549000000.0,0.0031726828424851906,119917770727.91183,112691770727.91183
Min,2,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,189775000000.0,189775000000.0,164775000000.0,119775000000.0,119775000000.0,0.0031726828424851906,119997087798.97397,119917770727.91183
Min,2,7451000000.0,Outlay,Transportation,Real,127226000000.0,11.0,-5.75,197226000000.0,197226000000.0,189775000000.0,127226000000.0,119775000000.0,0.0031726828424851906,127448087798.97397,119997087798.97397
Min,2,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,222226000000.0,222226000000.0,197226000000.0,127226000000.0,127226000000.0,0.0031726828424851906,127527404870.03609,127448087798.97397
Min,2,14858000000.0,Outlay,Veterans Benefits and Services,Real,142084000000.0,13.0,-5.75,237084000000.0,237084000000.0,222226000000.0,142084000000.0,127226000000.0,0.0031726828424851906,142385404870.0361,127527404870.03609
Min,2,25000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,262084000000.0,262084000000.0,237084000000.0,142084000000.0,142084000000.0,0.0031726828424851906,142464721941.09824,142385404870.0361
Min,2,25020000000.0,Outlay,Net Interest,Real,167104000000.0,15.0,-5.75,287104000000.0,287104000000.0,262084000000.0,167104000000.0,142084000000.0,0.0031726828424851906,167484721941.09824,142464721941.09824
Min,2,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,297104000000.0,297104000000.0,287104000000.0,167104000000.0,167104000000.0,0.0031726828424851906,167516448769.52307,167484721941.09824
Min,2,39055000000.0,Outlay,Income Security,Real,206159000000.0,17.0,-5.75,336159000000.0,336159000000.0,297104000000.0,206159000000.0,167104000000.0,0.0031726828424851906,206571448769.52307,167516448769.52307
Min,2,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,346159000000.0,346159000000.0,336159000000.0,206159000000.0,206159000000.0,0.0031726828424851906,206603175597.94794,206571448769.52307
Min,2,43559000000.0,Outlay,Health,Real,249718000000.0,19.0,-5.75,389718000000.0,389718000000.0,346159000000.0,249718000000.0,206159000000.0,0.0031726828424851906,250162175597.94794,206603175597.94794
Min,2,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,399718000000.0,399718000000.0,389718000000.0,249718000000.0,249718000000.0,0.0031726828424851906,250193902426.37277,250162175597.94794
Min,2,48963000000.0,Outlay,National Defense,Real,298681000000.0,21.0,-5.75,448681000000.0,448681000000.0,399718000000.0,298681000000.0,249718000000.0,0.0031726828424851906,299156902426.3728,250193902426.37277
Min,2,10000000000.0,Outlay,Spacer 22,Spacer,,22.0,-5.75,458681000000.0,458681000000.0,448681000000.0,298681000000.0,298681000000.0,0.0031726828424851906,299188629254.7976,299156902426.3728
Min,2,51485000000.0,Outlay,Medicare,Real,350166000000.0,23.0,-5.75,510166000000.0,510166000000.0,458681000000.0,350166000000.0,298681000000.0,0.0031726828424851906,350673629254.7976,299188629254.7976
Min,2,10000000000.0,Outlay,Spacer 24,Spacer,,24.0,-5.75,520166000000.0,520166000000.0,510166000000.0,350166000000.0,350166000000.0,0.0031726828424851906,350705356083.2225,350673629254.7976
Min,2,78680000000.0,Outlay,Social Security,Real,428846000000.0,25.0,-5.75,598846000000.0,598846000000.0,520166000000.0,428846000000.0,350166000000.0,0.0031726828424851906,429385356083.2225,350705356083.2225
Max,96,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Max,96,1641000000.0,Outlay,Other,Real,101641000000.0,1.0,-5.5,1641000000.0,1641000000.0,0.0,101641000000.0,100000000000.0,0.0040701377158961285,101233986228.41039,99592986228.41039
Max,96,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,41641000000.0,41641000000.0,1641000000.0,101641000000.0,101641000000.0,0.0040701377158961285,101396791737.04623,101233986228.41039
Max,96,3302000000.0,Outlay,International Affairs,Real,104943000000.0,3.0,-5.5,44943000000.0,44943000000.0,41641000000.0,104943000000.0,101641000000.0,0.0040701377158961285,104698791737.04623,101396791737.04623
Max,96,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,84943000000.0,84943000000.0,44943000000.0,104943000000.0,104943000000.0,0.0040701377158961285,104861597245.68208,104698791737.04623
Max,96,3452000000.0,Outlay,General Government,Real,108395000000.0,5.0,-5.5,88395000000.0,88395000000.0,84943000000.0,108395000000.0,104943000000.0,0.0040701377158961285,108313597245.68208,104861597245.68208
Max,96,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,128395000000.0,128395000000.0,88395000000.0,108395000000.0,108395000000.0,0.0040701377158961285,108476402754.31792,108313597245.68208
Max,96,4154000000.0,Outlay,Administration of Justice,Real,112549000000.0,7.0,-5.5,132549000000.0,132549000000.0,128395000000.0,112549000000.0,108395000000.0,0.0040701377158961285,112630402754.31792,108476402754.31792
Max,96,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,157549000000.0,157549000000.0,132549000000.0,112549000000.0,112549000000.0,0.0040701377158961285,112732156197.21533,112630402754.31792
Max,96,7226000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,119775000000.0,9.0,-5.5,164775000000.0,164775000000.0,157549000000.0,119775000000.0,112549000000.0,0.0040701377158961285,119958156197.21533,112732156197.21533
Max,96,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,189775000000.0,189775000000.0,164775000000.0,119775000000.0,119775000000.0,0.0040701377158961285,120059909640.11273,119958156197.21533
Max,96,7451000000.0,Outlay,Transportation,Real,127226000000.0,11.0,-5.5,197226000000.0,197226000000.0,189775000000.0,127226000000.0,119775000000.0,0.0040701377158961285,127510909640.11273,120059909640.11273
Max,96,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,222226000000.0,222226000000.0,197226000000.0,127226000000.0,127226000000.0,0.0040701377158961285,127612663083.01013,127510909640.11273
Max,96,14858000000.0,Outlay,Veterans Benefits and Services,Real,142084000000.0,13.0,-5.5,237084000000.0,237084000000.0,222226000000.0,142084000000.0,127226000000.0,0.0040701377158961285,142470663083.01013,127612663083.01013
Max,96,25000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,262084000000.0,262084000000.0,237084000000.0,142084000000.0,142084000000.0,0.0040701377158961285,142572416525.90753,142470663083.01013
Max,96,25020000000.0,Outlay,Net Interest,Real,167104000000.0,15.0,-5.5,287104000000.0,287104000000.0,262084000000.0,167104000000.0,142084000000.0,0.0040701377158961285,167592416525.90753,142572416525.90753
Max,96,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,297104000000.0,297104000000.0,287104000000.0,167104000000.0,167104000000.0,0.0040701377158961285,167633117903.0665,167592416525.90753
Max,96,39055000000.0,Outlay,Income Security,Real,206159000000.0,17.0,-5.5,336159000000.0,336159000000.0,297104000000.0,206159000000.0,167104000000.0,0.0040701377158961285,206688117903.0665,167633117903.0665
Max,96,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,346159000000.0,346159000000.0,336159000000.0,206159000000.0,206159000000.0,0.0040701377158961285,206728819280.22546,206688117903.0665
Max,96,43559000000.0,Outlay,Health,Real,249718000000.0,19.0,-5.5,389718000000.0,389718000000.0,346159000000.0,249718000000.0,206159000000.0,0.0040701377158961285,250287819280.22546,206728819280.22546
Max,96,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,399718000000.0,399718000000.0,389718000000.0,249718000000.0,249718000000.0,0.0040701377158961285,250328520657.38443,250287819280.22546
Max,96,48963000000.0,Outlay,National Defense,Real,298681000000.0,21.0,-5.5,448681000000.0,448681000000.0,399718000000.0,298681000000.0,249718000000.0,0.0040701377158961285,299291520657.3844,250328520657.38443
Max,96,10000000000.0,Outlay,Spacer 22,Spacer,,22.0,-5.5,458681000000.0,458681000000.0,448681000000.0,298681000000.0,298681000000.0,0.0040701377158961285,299332222034.5434,299291520657.3844
Max,96,51485000000.0,Outlay,Medicare,Real,350166000000.0,23.0,-5.5,510166000000.0,510166000000.0,458681000000.0,350166000000.0,298681000000.0,0.0040701377158961285,350817222034.5434,299332222034.5434
Max,96,10000000000.0,Outlay,Spacer 24,Spacer,,24.0,-5.5,520166000000.0,520166000000.0,510166000000.0,350166000000.0,350166000000.0,0.0040701377158961285,350857923411.70233,350817222034.5434
Max,96,78680000000.0,Outlay,Social Security,Real,428846000000.0,25.0,-5.5,598846000000.0,598846000000.0,520166000000.0,428846000000.0,350166000000.0,0.0040701377158961285,429537923411.70233,350857923411.70233
Min,3,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,1641000000.0,Outlay,Other,Real,101641000000.0,1.0,-5.5,1641000000.0,1641000000.0,0.0,101641000000.0,100000000000.0,0.0040701377158961285,101233986228.41039,99592986228.41039
Min,3,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,41641000000.0,41641000000.0,1641000000.0,101641000000.0,101641000000.0,0.0040701377158961285,101396791737.04623,101233986228.41039
Min,3,3302000000.0,Outlay,International Affairs,Real,104943000000.0,3.0,-5.5,44943000000.0,44943000000.0,41641000000.0,104943000000.0,101641000000.0,0.0040701377158961285,104698791737.04623,101396791737.04623
Min,3,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,84943000000.0,84943000000.0,44943000000.0,104943000000.0,104943000000.0,0.0040701377158961285,104861597245.68208,104698791737.04623
Min,3,3452000000.0,Outlay,General Government,Real,108395000000.0,5.0,-5.5,88395000000.0,88395000000.0,84943000000.0,108395000000.0,104943000000.0,0.0040701377158961285,108313597245.68208,104861597245.68208
