MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,97,151868000000.0,Dummy,Dummy_Function,Spacer,151868000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,97,4177000000.0,Outlay,Other,Real,156045000000.0,1.0,-5.75,4177000000.0,4177000000.0,0.0,156045000000.0,151868000000.0,0.0031726828424851906,155563171002.07745,151386171002.07745
Max,97,48616400000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,52793400000.0,52793400000.0,4177000000.0,156045000000.0,156045000000.0,0.0031726828424851906,155717415420.22086,155563171002.07745
Max,97,4239000000.0,Outlay,Administration of Justice,Real,160284000000.0,3.0,-5.75,57032400000.0,57032400000.0,52793400000.0,160284000000.0,156045000000.0,0.0031726828424851906,159956415420.22086,155717415420.22086
Max,97,48616400000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,105648800000.0,105648800000.0,57032400000.0,160284000000.0,160284000000.0,0.0031726828424851906,160110659838.36426,159956415420.22086
Max,97,5986000000.0,Outlay,Transportation,Real,166270000000.0,5.0,-5.75,111634800000.0,111634800000.0,105648800000.0,166270000000.0,160284000000.0,0.0031726828424851906,166096659838.36426,160110659838.36426
Max,97,48616400000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,160251200000.0,160251200000.0,111634800000.0,166270000000.0,166270000000.0,0.0031726828424851906,166250904256.50766,166096659838.36426
Max,97,7035000000.0,Outlay,Veterans Benefits and Services,Real,173305000000.0,7.0,-5.75,167286200000.0,167286200000.0,160251200000.0,173305000000.0,166270000000.0,0.0031726828424851906,173285904256.50766,166250904256.50766
Max,97,48616400000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,215902600000.0,215902600000.0,167286200000.0,173305000000.0,173305000000.0,0.0031726828424851906,173440148674.65106,173285904256.50766
Max,97,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,180661000000.0,9.0,-5.75,223258600000.0,223258600000.0,215902600000.0,180661000000.0,173305000000.0,0.0031726828424851906,180796148674.65106,173440148674.65106
Max,97,48616400000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,271875000000.0,271875000000.0,223258600000.0,180661000000.0,180661000000.0,0.0031726828424851906,180950393092.79443,180796148674.65106
Max,97,22368000000.0,Outlay,Medicare,Real,203029000000.0,11.0,-5.75,294243000000.0,294243000000.0,271875000000.0,203029000000.0,180661000000.0,0.0031726828424851906,203318393092.79443,180950393092.79443
Max,97,48616400000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,342859400000.0,342859400000.0,294243000000.0,203029000000.0,203029000000.0,0.0031726828424851906,203472637510.93784,203318393092.79443
Max,97,27440000000.0,Outlay,Net Interest,Real,230469000000.0,13.0,-5.75,370299400000.0,370299400000.0,342859400000.0,230469000000.0,203029000000.0,0.0031726828424851906,230912637510.93784,203472637510.93784
Max,97,48616400000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,418915800000.0,418915800000.0,370299400000.0,230469000000.0,230469000000.0,0.0031726828424851906,231066881929.08124,230912637510.93784
Max,97,35956000000.0,Outlay,Income Security,Real,266425000000.0,15.0,-5.75,454871800000.0,454871800000.0,418915800000.0,266425000000.0,230469000000.0,0.0031726828424851906,267022881929.08124,231066881929.08124
Max,97,48616400000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,503488200000.0,503488200000.0,454871800000.0,266425000000.0,266425000000.0,0.0031726828424851906,267177126347.22464,267022881929.08124
Max,97,39612000000.0,Outlay,Health,Real,306037000000.0,17.0,-5.75,543100200000.0,543100200000.0,503488200000.0,306037000000.0,266425000000.0,0.0031726828424851906,306789126347.2246,267177126347.22464
Max,97,48616400000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,591716600000.0,591716600000.0,543100200000.0,306037000000.0,306037000000.0,0.0031726828424851906,306943370765.36804,306789126347.2246
Max,97,40373000000.0,Outlay,National Defense,Real,346410000000.0,19.0,-5.75,632089600000.0,632089600000.0,591716600000.0,346410000000.0,306037000000.0,0.0031726828424851906,347316370765.36804,306943370765.36804
Max,97,48616400000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,680706000000.0,680706000000.0,632089600000.0,346410000000.0,346410000000.0,0.0031726828424851906,347470615183.5114,347316370765.36804
Max,97,78634000000.0,Outlay,Social Security,Real,425044000000.0,21.0,-5.75,759340000000.0,759340000000.0,680706000000.0,425044000000.0,346410000000.0,0.0031726828424851906,426104615183.5114,347470615183.5114
Max,97,182428000000.0,Surplus,Surplus,Real,607472000000.0,22.0,-5.75,941768000000.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,151868000000.0,Dummy,Dummy_Function,Spacer,151868000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,4177000000.0,Outlay,Other,Real,156045000000.0,1.0,-5.75,4177000000.0,4177000000.0,0.0,156045000000.0,151868000000.0,0.0031726828424851906,155563171002.07745,151386171002.07745
Min,2,48616400000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,52793400000.0,52793400000.0,4177000000.0,156045000000.0,156045000000.0,0.0031726828424851906,155717415420.22086,155563171002.07745
Min,2,4239000000.0,Outlay,Administration of Justice,Real,160284000000.0,3.0,-5.75,57032400000.0,57032400000.0,52793400000.0,160284000000.0,156045000000.0,0.0031726828424851906,159956415420.22086,155717415420.22086
Min,2,48616400000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,105648800000.0,105648800000.0,57032400000.0,160284000000.0,160284000000.0,0.0031726828424851906,160110659838.36426,159956415420.22086
Min,2,5986000000.0,Outlay,Transportation,Real,166270000000.0,5.0,-5.75,111634800000.0,111634800000.0,105648800000.0,166270000000.0,160284000000.0,0.0031726828424851906,166096659838.36426,160110659838.36426
Min,2,48616400000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,160251200000.0,160251200000.0,111634800000.0,166270000000.0,166270000000.0,0.0031726828424851906,166250904256.50766,166096659838.36426
Min,2,7035000000.0,Outlay,Veterans Benefits and Services,Real,173305000000.0,7.0,-5.75,167286200000.0,167286200000.0,160251200000.0,173305000000.0,166270000000.0,0.0031726828424851906,173285904256.50766,166250904256.50766
Min,2,48616400000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,215902600000.0,215902600000.0,167286200000.0,173305000000.0,173305000000.0,0.0031726828424851906,173440148674.65106,173285904256.50766
Min,2,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,180661000000.0,9.0,-5.75,223258600000.0,223258600000.0,215902600000.0,180661000000.0,173305000000.0,0.0031726828424851906,180796148674.65106,173440148674.65106
Min,2,48616400000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,271875000000.0,271875000000.0,223258600000.0,180661000000.0,180661000000.0,0.0031726828424851906,180950393092.79443,180796148674.65106
Min,2,22368000000.0,Outlay,Medicare,Real,203029000000.0,11.0,-5.75,294243000000.0,294243000000.0,271875000000.0,203029000000.0,180661000000.0,0.0031726828424851906,203318393092.79443,180950393092.79443
Min,2,48616400000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,342859400000.0,342859400000.0,294243000000.0,203029000000.0,203029000000.0,0.0031726828424851906,203472637510.93784,203318393092.79443
Min,2,27440000000.0,Outlay,Net Interest,Real,230469000000.0,13.0,-5.75,370299400000.0,370299400000.0,342859400000.0,230469000000.0,203029000000.0,0.0031726828424851906,230912637510.93784,203472637510.93784
Min,2,48616400000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,418915800000.0,418915800000.0,370299400000.0,230469000000.0,230469000000.0,0.0031726828424851906,231066881929.08124,230912637510.93784
Min,2,35956000000.0,Outlay,Income Security,Real,266425000000.0,15.0,-5.75,454871800000.0,454871800000.0,418915800000.0,266425000000.0,230469000000.0,0.0031726828424851906,267022881929.08124,231066881929.08124
Min,2,48616400000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,503488200000.0,503488200000.0,454871800000.0,266425000000.0,266425000000.0,0.0031726828424851906,267177126347.22464,267022881929.08124
Min,2,39612000000.0,Outlay,Health,Real,306037000000.0,17.0,-5.75,543100200000.0,543100200000.0,503488200000.0,306037000000.0,266425000000.0,0.0031726828424851906,306789126347.2246,267177126347.22464
Min,2,48616400000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,591716600000.0,591716600000.0,543100200000.0,306037000000.0,306037000000.0,0.0031726828424851906,306943370765.36804,306789126347.2246
Min,2,40373000000.0,Outlay,National Defense,Real,346410000000.0,19.0,-5.75,632089600000.0,632089600000.0,591716600000.0,346410000000.0,306037000000.0,0.0031726828424851906,347316370765.36804,306943370765.36804
Min,2,48616400000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,680706000000.0,680706000000.0,632089600000.0,346410000000.0,346410000000.0,0.0031726828424851906,347470615183.5114,347316370765.36804
Min,2,78634000000.0,Outlay,Social Security,Real,425044000000.0,21.0,-5.75,759340000000.0,759340000000.0,680706000000.0,425044000000.0,346410000000.0,0.0031726828424851906,426104615183.5114,347470615183.5114
Min,2,182428000000.0,Surplus,Surplus,Real,607472000000.0,22.0,-5.75,941768000000.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,96,151868000000.0,Dummy,Dummy_Function,Spacer,151868000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Max,96,4177000000.0,Outlay,Other,Real,156045000000.0,1.0,-5.5,4177000000.0,4177000000.0,0.0,156045000000.0,151868000000.0,0.0040701377158961285,155426876325.36227,151249876325.36227
Max,96,48616400000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,52793400000.0,52793400000.0,4177000000.0,156045000000.0,156045000000.0,0.0040701377158961285,155624751768.61337,155426876325.36227
Max,96,4239000000.0,Outlay,Administration of Justice,Real,160284000000.0,3.0,-5.5,57032400000.0,57032400000.0,52793400000.0,160284000000.0,156045000000.0,0.0040701377158961285,159863751768.61337,155624751768.61337
Max,96,48616400000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,105648800000.0,105648800000.0,57032400000.0,160284000000.0,160284000000.0,0.0040701377158961285,160061627211.86447,159863751768.61337
Max,96,5986000000.0,Outlay,Transportation,Real,166270000000.0,5.0,-5.5,111634800000.0,111634800000.0,105648800000.0,166270000000.0,160284000000.0,0.0040701377158961285,166047627211.86447,160061627211.86447
Max,96,48616400000.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,160251200000.0,160251200000.0,111634800000.0,166270000000.0,166270000000.0,0.0040701377158961285,166245502655.11557,166047627211.86447
Max,96,7035000000.0,Outlay,Veterans Benefits and Services,Real,173305000000.0,7.0,-5.5,167286200000.0,167286200000.0,160251200000.0,173305000000.0,166270000000.0,0.0040701377158961285,173280502655.11557,166245502655.11557
Max,96,48616400000.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,215902600000.0,215902600000.0,167286200000.0,173305000000.0,173305000000.0,0.0040701377158961285,173478378098.36667,173280502655.11557
Max,96,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,180661000000.0,9.0,-5.5,223258600000.0,223258600000.0,215902600000.0,180661000000.0,173305000000.0,0.0040701377158961285,180834378098.36667,173478378098.36667
Max,96,48616400000.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,271875000000.0,271875000000.0,223258600000.0,180661000000.0,180661000000.0,0.0040701377158961285,181032253541.61774,180834378098.36667
Max,96,22368000000.0,Outlay,Medicare,Real,203029000000.0,11.0,-5.5,294243000000.0,294243000000.0,271875000000.0,203029000000.0,180661000000.0,0.0040701377158961285,203400253541.61774,181032253541.61774
Max,96,48616400000.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,342859400000.0,342859400000.0,294243000000.0,203029000000.0,203029000000.0,0.0040701377158961285,203598128984.86884,203400253541.61774
Max,96,27440000000.0,Outlay,Net Interest,Real,230469000000.0,13.0,-5.5,370299400000.0,370299400000.0,342859400000.0,230469000000.0,203029000000.0,0.0040701377158961285,231038128984.86884,203598128984.86884
Max,96,48616400000.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,418915800000.0,418915800000.0,370299400000.0,230469000000.0,230469000000.0,0.0040701377158961285,231236004428.11993,231038128984.86884
Max,96,35956000000.0,Outlay,Income Security,Real,266425000000.0,15.0,-5.5,454871800000.0,454871800000.0,418915800000.0,266425000000.0,230469000000.0,0.0040701377158961285,267192004428.11993,231236004428.11993
Max,96,48616400000.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,503488200000.0,503488200000.0,454871800000.0,266425000000.0,266425000000.0,0.0040701377158961285,267389879871.37103,267192004428.11993
Max,96,39612000000.0,Outlay,Health,Real,306037000000.0,17.0,-5.5,543100200000.0,543100200000.0,503488200000.0,306037000000.0,266425000000.0,0.0040701377158961285,307001879871.37103,267389879871.37103
Max,96,48616400000.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,591716600000.0,591716600000.0,543100200000.0,306037000000.0,306037000000.0,0.0040701377158961285,307199755314.62213,307001879871.37103
Max,96,40373000000.0,Outlay,National Defense,Real,346410000000.0,19.0,-5.5,632089600000.0,632089600000.0,591716600000.0,346410000000.0,306037000000.0,0.0040701377158961285,347572755314.62213,307199755314.62213
Max,96,48616400000.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,680706000000.0,680706000000.0,632089600000.0,346410000000.0,346410000000.0,0.0040701377158961285,347770630757.8732,347572755314.62213
Max,96,78634000000.0,Outlay,Social Security,Real,425044000000.0,21.0,-5.5,759340000000.0,759340000000.0,680706000000.0,425044000000.0,346410000000.0,0.0040701377158961285,426404630757.8732,347770630757.8732
Max,96,182428000000.0,Surplus,Surplus,Real,607472000000.0,22.0,-5.5,941768000000.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,151868000000.0,Dummy,Dummy_Function,Spacer,151868000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,4177000000.0,Outlay,Other,Real,156045000000.0,1.0,-5.5,4177000000.0,4177000000.0,0.0,156045000000.0,151868000000.0,0.0040701377158961285,155426876325.36227,151249876325.36227
Min,3,48616400000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,52793400000.0,52793400000.0,4177000000.0,156045000000.0,156045000000.0,0.0040701377158961285,155624751768.61337,155426876325.36227
Min,3,4239000000.0,Outlay,Administration of Justice,Real,160284000000.0,3.0,-5.5,57032400000.0,57032400000.0,52793400000.0,160284000000.0,156045000000.0,0.0040701377158961285,159863751768.61337,155624751768.61337
Min,3,48616400000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,105648800000.0,105648800000.0,57032400000.0,160284000000.0,160284000000.0,0.0040701377158961285,160061627211.86447,159863751768.61337
Min,3,5986000000.0,Outlay,Transportation,Real,166270000000.0,5.0,-5.5,111634800000.0,111634800000.0,105648800000.0,166270000000.0,160284000000.0,0.0040701377158961285,166047627211.86447,160061627211.86447
Min,3,48616400000.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,160251200000.0,160251200000.0,111634800000.0,166270000000.0,166270000000.0,0.0040701377158961285,166245502655.11557,166047627211.86447
Min,3,7035000000.0,Outlay,Veterans Benefits and Services,Real,173305000000.0,7.0,-5.5,167286200000.0,167286200000.0,160251200000.0,173305000000.0,166270000000.0,0.0040701377158961285,173280502655.11557,166245502655.11557
Min,3,48616400000.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,215902600000.0,215902600000.0,167286200000.0,173305000000.0,173305000000.0,0.0040701377158961285,173478378098.36667,173280502655.11557
Min,3,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,180661000000.0,9.0,-5.5,223258600000.0,223258600000.0,215902600000.0,180661000000.0,173305000000.0,0.0040701377158961285,180834378098.36667,173478378098.36667
Min,3,48616400000.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,271875000000.0,271875000000.0,223258600000.0,180661000000.0,180661000000.0,0.0040701377158961285,181032253541.61774,180834378098.36667
Min,3,22368000000.0,Outlay,Medicare,Real,203029000000.0,11.0,-5.5,294243000000.0,294243000000.0,271875000000.0,203029000000.0,180661000000.0,0.0040701377158961285,203400253541.61774,181032253541.61774
Min,3,48616400000.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,342859400000.0,342859400000.0,294243000000.0,203029000000.0,203029000000.0,0.0040701377158961285,203598128984.86884,203400253541.61774
Min,3,27440000000.0,Outlay,Net Interest,Real,230469000000.0,13.0,-5.5,370299400000.0,370299400000.0,342859400000.0,230469000000.0,203029000000.0,0.0040701377158961285,231038128984.86884,203598128984.86884
Min,3,48616400000.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,418915800000.0,418915800000.0,370299400000.0,230469000000.0,230469000000.0,0.0040701377158961285,231236004428.11993,231038128984.86884
Min,3,35956000000.0,Outlay,Income Security,Real,266425000000.0,15.0,-5.5,454871800000.0,454871800000.0,418915800000.0,266425000000.0,230469000000.0,0.0040701377158961285,267192004428.11993,231236004428.11993
Min,3,48616400000.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,503488200000.0,503488200000.0,454871800000.0,266425000000.0,266425000000.0,0.0040701377158961285,267389879871.37103,267192004428.11993
Min,3,39612000000.0,Outlay,Health,Real,306037000000.0,17.0,-5.5,543100200000.0,543100200000.0,503488200000.0,306037000000.0,266425000000.0,0.0040701377158961285,307001879871.37103,267389879871.37103
Min,3,48616400000.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,591716600000.0,591716600000.0,543100200000.0,306037000000.0,306037000000.0,0.0040701377158961285,307199755314.62213,307001879871.37103
Min,3,40373000000.0,Outlay,National Defense,Real,346410000000.0,19.0,-5.5,632089600000.0,632089600000.0,591716600000.0,346410000000.0,306037000000.0,0.0040701377158961285,347572755314.62213,307199755314.62213
Min,3,48616400000.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,680706000000.0,680706000000.0,632089600000.0,346410000000.0,346410000000.0,0.0040701377158961285,347770630757.8732,347572755314.62213
Min,3,78634000000.0,Outlay,Social Security,Real,425044000000.0,21.0,-5.5,759340000000.0,759340000000.0,680706000000.0,425044000000.0,346410000000.0,0.0040701377158961285,426404630757.8732,347770630757.8732
