MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,98,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Max,98,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-6.0,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.002472623156634775,87899561755.77995,85804561755.77995
Max,98,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-6.0,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.002472623156634775,87949754095.1945,87899561755.77995
Max,98,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-6.0,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.002472623156634775,92697754095.1945,87949754095.1945
Max,98,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-6.0,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.002472623156634775,92747946434.60904,92697754095.1945
Max,98,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-6.0,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.002472623156634775,98587946434.60904,92747946434.60904
Max,98,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-6.0,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.002472623156634775,98638138774.02357,98587946434.60904
Max,98,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-6.0,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.002472623156634775,104806138774.02357,98638138774.02357
Max,98,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-6.0,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.002472623156634775,104856331113.43811,104806138774.02357
Max,98,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-6.0,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.002472623156634775,112266331113.43811,104856331113.43811
Max,98,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.002472623156634775,112316523452.85266,112266331113.43811
Max,98,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-6.0,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.002472623156634775,122933523452.85266,112316523452.85266
Max,98,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.002472623156634775,122983715792.2672,122933523452.85266
Max,98,21692000000.0,Outlay,Net Interest,Real,144587250000.0,13.0,-6.0,180365363632.0,180365363632.0,158673363632.0,144587250000.0,122895250000.0,0.002472623156634775,144675715792.26718,122983715792.2672
Max,98,20299227272.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,200664590904.0,200664590904.0,180365363632.0,144587250000.0,144587250000.0,0.002472623156634775,144725908131.68173,144675715792.26718
Max,98,27056000000.0,Outlay,Income Security,Real,171643250000.0,15.0,-6.0,227720590904.0,227720590904.0,200664590904.0,171643250000.0,144587250000.0,0.002472623156634775,171781908131.68173,144725908131.68173
Max,98,20299227272.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,248019818176.0,248019818176.0,227720590904.0,171643250000.0,171643250000.0,0.002472623156634775,171832100471.09628,171781908131.68173
Max,98,40315000000.0,Outlay,National Defense,Real,211958250000.0,17.0,-6.0,288334818176.0,288334818176.0,248019818176.0,211958250000.0,171643250000.0,0.002472623156634775,212147100471.09628,171832100471.09628
Max,98,20299227272.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,308634045448.0,308634045448.0,288334818176.0,211958250000.0,211958250000.0,0.002472623156634775,212197292810.5108,212147100471.09628
Max,98,42903000000.0,Outlay,Health,Real,254861250000.0,19.0,-6.0,351537045448.0,351537045448.0,308634045448.0,254861250000.0,211958250000.0,0.002472623156634775,255100292810.5108,212197292810.5108
Max,98,20299227272.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,371836272720.0,371836272720.0,351537045448.0,254861250000.0,254861250000.0,0.002472623156634775,255150485149.92535,255100292810.5108
Max,98,45687000000.0,Outlay,Medicare,Real,300548250000.0,21.0,-6.0,417523272720.0,417523272720.0,371836272720.0,300548250000.0,254861250000.0,0.002472623156634775,300837485149.92535,255150485149.92535
Max,98,20299227272.0,Outlay,Spacer 22,Spacer,,22.0,-6.0,437822499992.0,437822499992.0,417523272720.0,300548250000.0,300548250000.0,0.002472623156634775,300887677489.3399,300837485149.92535
Max,98,78281000000.0,Outlay,Social Security,Real,378829250000.0,23.0,-6.0,516103499992.0,516103499992.0,437822499992.0,378829250000.0,300548250000.0,0.002472623156634775,379168677489.3399,300887677489.3399
Max,98,51257000000.0,Surplus,Surplus,Real,430086250000.0,24.0,-6.0,567360499992.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Min,1,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Min,1,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-6.0,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.002472623156634775,87899561755.77995,85804561755.77995
Min,1,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-6.0,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.002472623156634775,87949754095.1945,87899561755.77995
Min,1,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-6.0,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.002472623156634775,92697754095.1945,87949754095.1945
Min,1,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-6.0,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.002472623156634775,92747946434.60904,92697754095.1945
Min,1,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-6.0,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.002472623156634775,98587946434.60904,92747946434.60904
Min,1,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-6.0,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.002472623156634775,98638138774.02357,98587946434.60904
Min,1,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-6.0,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.002472623156634775,104806138774.02357,98638138774.02357
Min,1,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-6.0,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.002472623156634775,104856331113.43811,104806138774.02357
Min,1,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-6.0,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.002472623156634775,112266331113.43811,104856331113.43811
Min,1,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.002472623156634775,112316523452.85266,112266331113.43811
Min,1,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-6.0,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.002472623156634775,122933523452.85266,112316523452.85266
Min,1,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.002472623156634775,122983715792.2672,122933523452.85266
Min,1,21692000000.0,Outlay,Net Interest,Real,144587250000.0,13.0,-6.0,180365363632.0,180365363632.0,158673363632.0,144587250000.0,122895250000.0,0.002472623156634775,144675715792.26718,122983715792.2672
Min,1,20299227272.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,200664590904.0,200664590904.0,180365363632.0,144587250000.0,144587250000.0,0.002472623156634775,144725908131.68173,144675715792.26718
Min,1,27056000000.0,Outlay,Income Security,Real,171643250000.0,15.0,-6.0,227720590904.0,227720590904.0,200664590904.0,171643250000.0,144587250000.0,0.002472623156634775,171781908131.68173,144725908131.68173
Min,1,20299227272.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,248019818176.0,248019818176.0,227720590904.0,171643250000.0,171643250000.0,0.002472623156634775,171832100471.09628,171781908131.68173
Min,1,40315000000.0,Outlay,National Defense,Real,211958250000.0,17.0,-6.0,288334818176.0,288334818176.0,248019818176.0,211958250000.0,171643250000.0,0.002472623156634775,212147100471.09628,171832100471.09628
Min,1,20299227272.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,308634045448.0,308634045448.0,288334818176.0,211958250000.0,211958250000.0,0.002472623156634775,212197292810.5108,212147100471.09628
Min,1,42903000000.0,Outlay,Health,Real,254861250000.0,19.0,-6.0,351537045448.0,351537045448.0,308634045448.0,254861250000.0,211958250000.0,0.002472623156634775,255100292810.5108,212197292810.5108
Min,1,20299227272.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,371836272720.0,371836272720.0,351537045448.0,254861250000.0,254861250000.0,0.002472623156634775,255150485149.92535,255100292810.5108
Min,1,45687000000.0,Outlay,Medicare,Real,300548250000.0,21.0,-6.0,417523272720.0,417523272720.0,371836272720.0,300548250000.0,254861250000.0,0.002472623156634775,300837485149.92535,255150485149.92535
Min,1,20299227272.0,Outlay,Spacer 22,Spacer,,22.0,-6.0,437822499992.0,437822499992.0,417523272720.0,300548250000.0,300548250000.0,0.002472623156634775,300887677489.3399,300837485149.92535
Min,1,78281000000.0,Outlay,Social Security,Real,378829250000.0,23.0,-6.0,516103499992.0,516103499992.0,437822499992.0,378829250000.0,300548250000.0,0.002472623156634775,379168677489.3399,300887677489.3399
Min,1,51257000000.0,Surplus,Surplus,Real,430086250000.0,24.0,-6.0,567360499992.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Max,97,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,97,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-5.75,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.0031726828424851906,87839344546.76724,85744344546.76724
Max,97,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.0031726828424851906,87903747556.84882,87839344546.76724
Max,97,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-5.75,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.0031726828424851906,92651747556.84882,87903747556.84882
Max,97,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.0031726828424851906,92716150566.9304,92651747556.84882
Max,97,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-5.75,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.0031726828424851906,98556150566.9304,92716150566.9304
Max,97,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.0031726828424851906,98620553577.012,98556150566.9304
Max,97,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-5.75,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.0031726828424851906,104788553577.012,98620553577.012
Max,97,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.0031726828424851906,104852956587.09357,104788553577.012
Max,97,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-5.75,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.0031726828424851906,112262956587.09357,104852956587.09357
Max,97,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.0031726828424851906,112327359597.17516,112262956587.09357
Max,97,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-5.75,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.0031726828424851906,122944359597.17516,112327359597.17516
Max,97,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.0031726828424851906,123008762607.25673,122944359597.17516
Max,97,21692000000.0,Outlay,Net Interest,Real,144587250000.0,13.0,-5.75,180365363632.0,180365363632.0,158673363632.0,144587250000.0,122895250000.0,0.0031726828424851906,144700762607.25674,123008762607.25673
Max,97,20299227272.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,200664590904.0,200664590904.0,180365363632.0,144587250000.0,144587250000.0,0.0031726828424851906,144765165617.33832,144700762607.25674
Max,97,27056000000.0,Outlay,Income Security,Real,171643250000.0,15.0,-5.75,227720590904.0,227720590904.0,200664590904.0,171643250000.0,144587250000.0,0.0031726828424851906,171821165617.33832,144765165617.33832
Max,97,20299227272.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,248019818176.0,248019818176.0,227720590904.0,171643250000.0,171643250000.0,0.0031726828424851906,171885568627.4199,171821165617.33832
Max,97,40315000000.0,Outlay,National Defense,Real,211958250000.0,17.0,-5.75,288334818176.0,288334818176.0,248019818176.0,211958250000.0,171643250000.0,0.0031726828424851906,212200568627.4199,171885568627.4199
Max,97,20299227272.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,308634045448.0,308634045448.0,288334818176.0,211958250000.0,211958250000.0,0.0031726828424851906,212264971637.50146,212200568627.4199
Max,97,42903000000.0,Outlay,Health,Real,254861250000.0,19.0,-5.75,351537045448.0,351537045448.0,308634045448.0,254861250000.0,211958250000.0,0.0031726828424851906,255167971637.50146,212264971637.50146
Max,97,20299227272.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,371836272720.0,371836272720.0,351537045448.0,254861250000.0,254861250000.0,0.0031726828424851906,255232374647.58307,255167971637.50146
Max,97,45687000000.0,Outlay,Medicare,Real,300548250000.0,21.0,-5.75,417523272720.0,417523272720.0,371836272720.0,300548250000.0,254861250000.0,0.0031726828424851906,300919374647.58307,255232374647.58307
Max,97,20299227272.0,Outlay,Spacer 22,Spacer,,22.0,-5.75,437822499992.0,437822499992.0,417523272720.0,300548250000.0,300548250000.0,0.0031726828424851906,300983777657.6646,300919374647.58307
Max,97,78281000000.0,Outlay,Social Security,Real,378829250000.0,23.0,-5.75,516103499992.0,516103499992.0,437822499992.0,378829250000.0,300548250000.0,0.0031726828424851906,379264777657.6646,300983777657.6646
Max,97,51257000000.0,Surplus,Surplus,Real,430086250000.0,24.0,-5.75,567360499992.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-5.75,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.0031726828424851906,87839344546.76724,85744344546.76724
Min,2,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.0031726828424851906,87903747556.84882,87839344546.76724
Min,2,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-5.75,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.0031726828424851906,92651747556.84882,87903747556.84882
Min,2,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.0031726828424851906,92716150566.9304,92651747556.84882
Min,2,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-5.75,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.0031726828424851906,98556150566.9304,92716150566.9304
Min,2,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.0031726828424851906,98620553577.012,98556150566.9304
Min,2,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-5.75,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.0031726828424851906,104788553577.012,98620553577.012
Min,2,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.0031726828424851906,104852956587.09357,104788553577.012
Min,2,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-5.75,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.0031726828424851906,112262956587.09357,104852956587.09357
Min,2,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.0031726828424851906,112327359597.17516,112262956587.09357
Min,2,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-5.75,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.0031726828424851906,122944359597.17516,112327359597.17516
Min,2,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.0031726828424851906,123008762607.25673,122944359597.17516
Min,2,21692000000.0,Outlay,Net Interest,Real,144587250000.0,13.0,-5.75,180365363632.0,180365363632.0,158673363632.0,144587250000.0,122895250000.0,0.0031726828424851906,144700762607.25674,123008762607.25673
Min,2,20299227272.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,200664590904.0,200664590904.0,180365363632.0,144587250000.0,144587250000.0,0.0031726828424851906,144765165617.33832,144700762607.25674
Min,2,27056000000.0,Outlay,Income Security,Real,171643250000.0,15.0,-5.75,227720590904.0,227720590904.0,200664590904.0,171643250000.0,144587250000.0,0.0031726828424851906,171821165617.33832,144765165617.33832
Min,2,20299227272.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,248019818176.0,248019818176.0,227720590904.0,171643250000.0,171643250000.0,0.0031726828424851906,171885568627.4199,171821165617.33832
Min,2,40315000000.0,Outlay,National Defense,Real,211958250000.0,17.0,-5.75,288334818176.0,288334818176.0,248019818176.0,211958250000.0,171643250000.0,0.0031726828424851906,212200568627.4199,171885568627.4199
Min,2,20299227272.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,308634045448.0,308634045448.0,288334818176.0,211958250000.0,211958250000.0,0.0031726828424851906,212264971637.50146,212200568627.4199
Min,2,42903000000.0,Outlay,Health,Real,254861250000.0,19.0,-5.75,351537045448.0,351537045448.0,308634045448.0,254861250000.0,211958250000.0,0.0031726828424851906,255167971637.50146,212264971637.50146
Min,2,20299227272.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,371836272720.0,371836272720.0,351537045448.0,254861250000.0,254861250000.0,0.0031726828424851906,255232374647.58307,255167971637.50146
Min,2,45687000000.0,Outlay,Medicare,Real,300548250000.0,21.0,-5.75,417523272720.0,417523272720.0,371836272720.0,300548250000.0,254861250000.0,0.0031726828424851906,300919374647.58307,255232374647.58307
Min,2,20299227272.0,Outlay,Spacer 22,Spacer,,22.0,-5.75,437822499992.0,437822499992.0,417523272720.0,300548250000.0,300548250000.0,0.0031726828424851906,300983777657.6646,300919374647.58307
Min,2,78281000000.0,Outlay,Social Security,Real,378829250000.0,23.0,-5.75,516103499992.0,516103499992.0,437822499992.0,378829250000.0,300548250000.0,0.0031726828424851906,379264777657.6646,300983777657.6646
Min,2,51257000000.0,Surplus,Surplus,Real,430086250000.0,24.0,-5.75,567360499992.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,96,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Max,96,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-5.5,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.0040701377158961285,87762147946.55733,85667147946.55733
Max,96,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.0040701377158961285,87844768597.08064,87762147946.55733
Max,96,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-5.5,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.0040701377158961285,92592768597.08064,87844768597.08064
Max,96,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.0040701377158961285,92675389247.60396,92592768597.08064
Max,96,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-5.5,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.0040701377158961285,98515389247.60396,92675389247.60396
Max,96,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.0040701377158961285,98598009898.12727,98515389247.60396
Max,96,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-5.5,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.0040701377158961285,104766009898.12727,98598009898.12727
Max,96,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.0040701377158961285,104848630548.65059,104766009898.12727
Max,96,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-5.5,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.0040701377158961285,112258630548.65059,104848630548.65059
Max,96,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.0040701377158961285,112341251199.1739,112258630548.65059
Max,96,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-5.5,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.0040701377158961285,122958251199.1739,112341251199.1739
Max,96,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.0040701377158961285,123040871849.69722,122958251199.1739
Max,96,21692000000.0,Outlay,Net Interest,Real,144587250000.0,13.0,-5.5,180365363632.0,180365363632.0,158673363632.0,144587250000.0,122895250000.0,0.0040701377158961285,144732871849.69724,123040871849.69722
Max,96,20299227272.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,200664590904.0,200664590904.0,180365363632.0,144587250000.0,144587250000.0,0.0040701377158961285,144815492500.22052,144732871849.69724
Max,96,27056000000.0,Outlay,Income Security,Real,171643250000.0,15.0,-5.5,227720590904.0,227720590904.0,200664590904.0,171643250000.0,144587250000.0,0.0040701377158961285,171871492500.22052,144815492500.22052
Max,96,20299227272.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,248019818176.0,248019818176.0,227720590904.0,171643250000.0,171643250000.0,0.0040701377158961285,171954113150.74384,171871492500.22052
Max,96,40315000000.0,Outlay,National Defense,Real,211958250000.0,17.0,-5.5,288334818176.0,288334818176.0,248019818176.0,211958250000.0,171643250000.0,0.0040701377158961285,212269113150.74384,171954113150.74384
Max,96,20299227272.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,308634045448.0,308634045448.0,288334818176.0,211958250000.0,211958250000.0,0.0040701377158961285,212351733801.26715,212269113150.74384
Max,96,42903000000.0,Outlay,Health,Real,254861250000.0,19.0,-5.5,351537045448.0,351537045448.0,308634045448.0,254861250000.0,211958250000.0,0.0040701377158961285,255254733801.26715,212351733801.26715
Max,96,20299227272.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,371836272720.0,371836272720.0,351537045448.0,254861250000.0,254861250000.0,0.0040701377158961285,255337354451.79047,255254733801.26715
Max,96,45687000000.0,Outlay,Medicare,Real,300548250000.0,21.0,-5.5,417523272720.0,417523272720.0,371836272720.0,300548250000.0,254861250000.0,0.0040701377158961285,301024354451.79047,255337354451.79047
Max,96,20299227272.0,Outlay,Spacer 22,Spacer,,22.0,-5.5,437822499992.0,437822499992.0,417523272720.0,300548250000.0,300548250000.0,0.0040701377158961285,301106975102.3138,301024354451.79047
Max,96,78281000000.0,Outlay,Social Security,Real,378829250000.0,23.0,-5.5,516103499992.0,516103499992.0,437822499992.0,378829250000.0,300548250000.0,0.0040701377158961285,379387975102.3138,301106975102.3138
Max,96,51257000000.0,Surplus,Surplus,Real,430086250000.0,24.0,-5.5,567360499992.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,86017250000.0,Dummy,Dummy_Function,Spacer,86017250000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,2095000000.0,Outlay,Other,Real,88112250000.0,1.0,-5.5,2095000000.0,2095000000.0,0.0,88112250000.0,86017250000.0,0.0040701377158961285,87762147946.55733,85667147946.55733
Min,3,20299227272.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,22394227272.0,22394227272.0,2095000000.0,88112250000.0,88112250000.0,0.0040701377158961285,87844768597.08064,87762147946.55733
Min,3,4748000000.0,Outlay,International Affairs,Real,92860250000.0,3.0,-5.5,27142227272.0,27142227272.0,22394227272.0,92860250000.0,88112250000.0,0.0040701377158961285,92592768597.08064,87844768597.08064
Min,3,20299227272.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,47441454544.0,47441454544.0,27142227272.0,92860250000.0,92860250000.0,0.0040701377158961285,92675389247.60396,92592768597.08064
Min,3,5840000000.0,Outlay,Administration of Justice,Real,98700250000.0,5.0,-5.5,53281454544.0,53281454544.0,47441454544.0,98700250000.0,92860250000.0,0.0040701377158961285,98515389247.60396,92675389247.60396
Min,3,20299227272.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,73580681816.0,73580681816.0,53281454544.0,98700250000.0,98700250000.0,0.0040701377158961285,98598009898.12727,98515389247.60396
Min,3,6168000000.0,Outlay,Transportation,Real,104868250000.0,7.0,-5.5,79748681816.0,79748681816.0,73580681816.0,104868250000.0,98700250000.0,0.0040701377158961285,104766009898.12727,98598009898.12727
Min,3,20299227272.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,100047909088.0,100047909088.0,79748681816.0,104868250000.0,104868250000.0,0.0040701377158961285,104848630548.65059,104766009898.12727
Min,3,7410000000.0,Outlay,Veterans Benefits and Services,Real,112278250000.0,9.0,-5.5,107457909088.0,107457909088.0,100047909088.0,112278250000.0,104868250000.0,0.0040701377158961285,112258630548.65059,104848630548.65059
Min,3,20299227272.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,127757136360.0,127757136360.0,107457909088.0,112278250000.0,112278250000.0,0.0040701377158961285,112341251199.1739,112258630548.65059
Min,3,10617000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,122895250000.0,11.0,-5.5,138374136360.0,138374136360.0,127757136360.0,122895250000.0,112278250000.0,0.0040701377158961285,122958251199.1739,112341251199.1739
Min,3,20299227272.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,158673363632.0,158673363632.0,138374136360.0,122895250000.0,122895250000.0,0.0040701377158961285,123040871849.69722,122958251199.1739
