MinMax,Path,Stage3_Outlay_Amount,Stage3_Outlay_Type,Stage4_Function,Stage4_Row_Type,pillar3_cumsum,pillar4_rank_n,t,pillar4_cumsum,Stage4_Top,Stage4_Bot,Stage3_Top,Stage3_Bot,sigmoid,curve_top_out,curve_bot_out
Max,98,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Max,98,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-6.0,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.002472623156634775,103929737684.33652,99752737684.33652
Max,98,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-6.0,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.002472623156634775,104028642610.60191,103929737684.33652
Max,98,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-6.0,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.002472623156634775,108267642610.60191,104028642610.60191
Max,98,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-6.0,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.002472623156634775,108366547536.86731,108267642610.60191
Max,98,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-6.0,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.002472623156634775,114352547536.86731,108366547536.86731
Max,98,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-6.0,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.002472623156634775,114451452463.13269,114352547536.86731
Max,98,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-6.0,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.002472623156634775,121486452463.13269,114451452463.13269
Max,98,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-6.0,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.002472623156634775,121548268042.04857,121486452463.13269
Max,98,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-6.0,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.002472623156634775,128904268042.04857,121548268042.04857
Max,98,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.002472623156634775,128966083620.96443,128904268042.04857
Max,98,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-6.0,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.002472623156634775,151334083620.96445,128966083620.96443
Max,98,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.002472623156634775,151395899199.8803,151334083620.96445
Max,98,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-6.0,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.002472623156634775,178835899199.8803,151395899199.8803
Max,98,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.002472623156634775,178860625431.44666,178835899199.8803
Max,98,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-6.0,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.002472623156634775,214816625431.44666,178860625431.44666
Max,98,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.002472623156634775,214841351663.013,214816625431.44666
Max,98,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-6.0,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.002472623156634775,254453351663.013,214841351663.013
Max,98,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.002472623156634775,254478077894.57935,254453351663.013
Max,98,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-6.0,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.002472623156634775,294851077894.57935,254478077894.57935
Max,98,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.002472623156634775,294875804126.1457,294851077894.57935
Max,98,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-6.0,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.002472623156634775,373509804126.1457,294875804126.1457
Max,98,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-6.0,690604000000.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Min,1,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Min,1,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-6.0,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.002472623156634775,103929737684.33652,99752737684.33652
Min,1,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-6.0,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.002472623156634775,104028642610.60191,103929737684.33652
Min,1,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-6.0,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.002472623156634775,108267642610.60191,104028642610.60191
Min,1,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-6.0,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.002472623156634775,108366547536.86731,108267642610.60191
Min,1,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-6.0,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.002472623156634775,114352547536.86731,108366547536.86731
Min,1,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-6.0,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.002472623156634775,114451452463.13269,114352547536.86731
Min,1,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-6.0,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.002472623156634775,121486452463.13269,114451452463.13269
Min,1,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-6.0,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.002472623156634775,121548268042.04857,121486452463.13269
Min,1,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-6.0,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.002472623156634775,128904268042.04857,121548268042.04857
Min,1,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-6.0,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.002472623156634775,128966083620.96443,128904268042.04857
Min,1,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-6.0,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.002472623156634775,151334083620.96445,128966083620.96443
Min,1,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-6.0,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.002472623156634775,151395899199.8803,151334083620.96445
Min,1,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-6.0,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.002472623156634775,178835899199.8803,151395899199.8803
Min,1,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-6.0,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.002472623156634775,178860625431.44666,178835899199.8803
Min,1,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-6.0,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.002472623156634775,214816625431.44666,178860625431.44666
Min,1,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-6.0,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.002472623156634775,214841351663.013,214816625431.44666
Min,1,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-6.0,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.002472623156634775,254453351663.013,214841351663.013
Min,1,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-6.0,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.002472623156634775,254478077894.57935,254453351663.013
Min,1,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-6.0,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.002472623156634775,294851077894.57935,254478077894.57935
Min,1,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-6.0,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.002472623156634775,294875804126.1457,294851077894.57935
Min,1,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-6.0,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.002472623156634775,373509804126.1457,294875804126.1457
Min,1,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-6.0,690604000000.0,0.0,0.0,0.0,0.0,0.002472623156634775,0.0,0.0
Max,97,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,97,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-5.75,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.0031726828424851906,103859731715.75148,99682731715.75148
Max,97,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.0031726828424851906,103986639029.45088,103859731715.75148
Max,97,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-5.75,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.0031726828424851906,108225639029.45088,103986639029.45088
Max,97,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.0031726828424851906,108352546343.1503,108225639029.45088
Max,97,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-5.75,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.0031726828424851906,114338546343.1503,108352546343.1503
Max,97,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.0031726828424851906,114465453656.8497,114338546343.1503
Max,97,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-5.75,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.0031726828424851906,121500453656.8497,114465453656.8497
Max,97,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.0031726828424851906,121579770727.91183,121500453656.8497
Max,97,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-5.75,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.0031726828424851906,128935770727.91183,121579770727.91183
Max,97,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.0031726828424851906,129015087798.97397,128935770727.91183
Max,97,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-5.75,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.0031726828424851906,151383087798.97397,129015087798.97397
Max,97,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.0031726828424851906,151462404870.0361,151383087798.97397
Max,97,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-5.75,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.0031726828424851906,178902404870.0361,151462404870.0361
Max,97,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.0031726828424851906,178934131698.46094,178902404870.0361
Max,97,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-5.75,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.0031726828424851906,214890131698.46094,178934131698.46094
Max,97,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.0031726828424851906,214921858526.8858,214890131698.46094
Max,97,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-5.75,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.0031726828424851906,254533858526.8858,214921858526.8858
Max,97,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.0031726828424851906,254565585355.31064,254533858526.8858
Max,97,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-5.75,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.0031726828424851906,294938585355.31067,254565585355.31064
Max,97,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.0031726828424851906,294970312183.7355,294938585355.31067
Max,97,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-5.75,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.0031726828424851906,373604312183.7355,294970312183.7355
Max,97,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-5.75,690604000000.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.75,0.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Min,2,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-5.75,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.0031726828424851906,103859731715.75148,99682731715.75148
Min,2,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.75,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.0031726828424851906,103986639029.45088,103859731715.75148
Min,2,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-5.75,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.0031726828424851906,108225639029.45088,103986639029.45088
Min,2,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.75,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.0031726828424851906,108352546343.1503,108225639029.45088
Min,2,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-5.75,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.0031726828424851906,114338546343.1503,108352546343.1503
Min,2,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.75,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.0031726828424851906,114465453656.8497,114338546343.1503
Min,2,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-5.75,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.0031726828424851906,121500453656.8497,114465453656.8497
Min,2,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.75,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.0031726828424851906,121579770727.91183,121500453656.8497
Min,2,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-5.75,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.0031726828424851906,128935770727.91183,121579770727.91183
Min,2,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.75,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.0031726828424851906,129015087798.97397,128935770727.91183
Min,2,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-5.75,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.0031726828424851906,151383087798.97397,129015087798.97397
Min,2,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.75,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.0031726828424851906,151462404870.0361,151383087798.97397
Min,2,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-5.75,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.0031726828424851906,178902404870.0361,151462404870.0361
Min,2,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.75,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.0031726828424851906,178934131698.46094,178902404870.0361
Min,2,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-5.75,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.0031726828424851906,214890131698.46094,178934131698.46094
Min,2,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.75,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.0031726828424851906,214921858526.8858,214890131698.46094
Min,2,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-5.75,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.0031726828424851906,254533858526.8858,214921858526.8858
Min,2,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.75,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.0031726828424851906,254565585355.31064,254533858526.8858
Min,2,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-5.75,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.0031726828424851906,294938585355.31067,254565585355.31064
Min,2,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.75,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.0031726828424851906,294970312183.7355,294938585355.31067
Min,2,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-5.75,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.0031726828424851906,373604312183.7355,294970312183.7355
Min,2,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-5.75,690604000000.0,0.0,0.0,0.0,0.0,0.0031726828424851906,0.0,0.0
Max,96,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Max,96,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-5.5,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.0040701377158961285,103769986228.41039,99592986228.41039
Max,96,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.0040701377158961285,103932791737.04623,103769986228.41039
Max,96,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-5.5,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.0040701377158961285,108171791737.04623,103932791737.04623
Max,96,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.0040701377158961285,108334597245.68208,108171791737.04623
Max,96,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-5.5,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.0040701377158961285,114320597245.68208,108334597245.68208
Max,96,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.0040701377158961285,114483402754.31792,114320597245.68208
Max,96,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-5.5,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.0040701377158961285,121518402754.31792,114483402754.31792
Max,96,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.0040701377158961285,121620156197.21533,121518402754.31792
Max,96,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-5.5,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.0040701377158961285,128976156197.21533,121620156197.21533
Max,96,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.0040701377158961285,129077909640.11273,128976156197.21533
Max,96,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-5.5,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.0040701377158961285,151445909640.11273,129077909640.11273
Max,96,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.0040701377158961285,151547663083.01013,151445909640.11273
Max,96,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-5.5,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.0040701377158961285,178987663083.01013,151547663083.01013
Max,96,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.0040701377158961285,179028364460.1691,178987663083.01013
Max,96,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-5.5,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.0040701377158961285,214984364460.1691,179028364460.1691
Max,96,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.0040701377158961285,215025065837.32806,214984364460.1691
Max,96,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-5.5,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.0040701377158961285,254637065837.32806,215025065837.32806
Max,96,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.0040701377158961285,254677767214.48703,254637065837.32806
Max,96,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-5.5,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.0040701377158961285,295050767214.487,254677767214.48703
Max,96,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.0040701377158961285,295091468591.646,295050767214.487
Max,96,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-5.5,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.0040701377158961285,373725468591.646,295091468591.646
Max,96,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-5.5,690604000000.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.5,0.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Min,3,4177000000.0,Outlay,Other,Real,104177000000.0,1.0,-5.5,4177000000.0,4177000000.0,0.0,104177000000.0,100000000000.0,0.0040701377158961285,103769986228.41039,99592986228.41039
Min,3,40000000000.0,Outlay,Spacer 2,Spacer,,2.0,-5.5,44177000000.0,44177000000.0,4177000000.0,104177000000.0,104177000000.0,0.0040701377158961285,103932791737.04623,103769986228.41039
Min,3,4239000000.0,Outlay,Administration of Justice,Real,108416000000.0,3.0,-5.5,48416000000.0,48416000000.0,44177000000.0,108416000000.0,104177000000.0,0.0040701377158961285,108171791737.04623,103932791737.04623
Min,3,40000000000.0,Outlay,Spacer 4,Spacer,,4.0,-5.5,88416000000.0,88416000000.0,48416000000.0,108416000000.0,108416000000.0,0.0040701377158961285,108334597245.68208,108171791737.04623
Min,3,5986000000.0,Outlay,Transportation,Real,114402000000.0,5.0,-5.5,94402000000.0,94402000000.0,88416000000.0,114402000000.0,108416000000.0,0.0040701377158961285,114320597245.68208,108334597245.68208
Min,3,40000000000.0,Outlay,Spacer 6,Spacer,,6.0,-5.5,134402000000.0,134402000000.0,94402000000.0,114402000000.0,114402000000.0,0.0040701377158961285,114483402754.31792,114320597245.68208
Min,3,7035000000.0,Outlay,Veterans Benefits and Services,Real,121437000000.0,7.0,-5.5,141437000000.0,141437000000.0,134402000000.0,121437000000.0,114402000000.0,0.0040701377158961285,121518402754.31792,114483402754.31792
Min,3,25000000000.0,Outlay,Spacer 8,Spacer,,8.0,-5.5,166437000000.0,166437000000.0,141437000000.0,121437000000.0,121437000000.0,0.0040701377158961285,121620156197.21533,121518402754.31792
Min,3,7356000000.0,Outlay,"Education, Training, Employment, and Social Services",Real,128793000000.0,9.0,-5.5,173793000000.0,173793000000.0,166437000000.0,128793000000.0,121437000000.0,0.0040701377158961285,128976156197.21533,121620156197.21533
Min,3,25000000000.0,Outlay,Spacer 10,Spacer,,10.0,-5.5,198793000000.0,198793000000.0,173793000000.0,128793000000.0,128793000000.0,0.0040701377158961285,129077909640.11273,128976156197.21533
Min,3,22368000000.0,Outlay,Medicare,Real,151161000000.0,11.0,-5.5,221161000000.0,221161000000.0,198793000000.0,151161000000.0,128793000000.0,0.0040701377158961285,151445909640.11273,129077909640.11273
Min,3,25000000000.0,Outlay,Spacer 12,Spacer,,12.0,-5.5,246161000000.0,246161000000.0,221161000000.0,151161000000.0,151161000000.0,0.0040701377158961285,151547663083.01013,151445909640.11273
Min,3,27440000000.0,Outlay,Net Interest,Real,178601000000.0,13.0,-5.5,273601000000.0,273601000000.0,246161000000.0,178601000000.0,151161000000.0,0.0040701377158961285,178987663083.01013,151547663083.01013
Min,3,10000000000.0,Outlay,Spacer 14,Spacer,,14.0,-5.5,283601000000.0,283601000000.0,273601000000.0,178601000000.0,178601000000.0,0.0040701377158961285,179028364460.1691,178987663083.01013
Min,3,35956000000.0,Outlay,Income Security,Real,214557000000.0,15.0,-5.5,319557000000.0,319557000000.0,283601000000.0,214557000000.0,178601000000.0,0.0040701377158961285,214984364460.1691,179028364460.1691
Min,3,10000000000.0,Outlay,Spacer 16,Spacer,,16.0,-5.5,329557000000.0,329557000000.0,319557000000.0,214557000000.0,214557000000.0,0.0040701377158961285,215025065837.32806,214984364460.1691
Min,3,39612000000.0,Outlay,Health,Real,254169000000.0,17.0,-5.5,369169000000.0,369169000000.0,329557000000.0,254169000000.0,214557000000.0,0.0040701377158961285,254637065837.32806,215025065837.32806
Min,3,10000000000.0,Outlay,Spacer 18,Spacer,,18.0,-5.5,379169000000.0,379169000000.0,369169000000.0,254169000000.0,254169000000.0,0.0040701377158961285,254677767214.48703,254637065837.32806
Min,3,40373000000.0,Outlay,National Defense,Real,294542000000.0,19.0,-5.5,419542000000.0,419542000000.0,379169000000.0,294542000000.0,254169000000.0,0.0040701377158961285,295050767214.487,254677767214.48703
Min,3,10000000000.0,Outlay,Spacer 20,Spacer,,20.0,-5.5,429542000000.0,429542000000.0,419542000000.0,294542000000.0,294542000000.0,0.0040701377158961285,295091468591.646,295050767214.487
Min,3,78634000000.0,Outlay,Social Security,Real,373176000000.0,21.0,-5.5,508176000000.0,508176000000.0,429542000000.0,373176000000.0,294542000000.0,0.0040701377158961285,373725468591.646,295091468591.646
Min,3,182428000000.0,Surplus,Surplus,Real,555604000000.0,22.0,-5.5,690604000000.0,0.0,0.0,0.0,0.0,0.0040701377158961285,0.0,0.0
Max,95,100000000000.0,Dummy,Dummy_Function,Spacer,100000000000.0,0.0,-5.25,0.0,0.0,0.0,0.0,0.0,0.005220125693558399,0.0,0.0
