Stage1_Source,Stage1_Source_Amount,Stage2_Receipt_Type,Stage1_Row_Type,t,Path,MinMax,pillar1_rank_n,pillar2_cumsum,pillar1_cumsum,Stage1_Top,Stage1_Bot,Stage2_Top,Stage2_Bot,sigmoid,curve_top_rec,curve_bot_rec
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-3.25,12,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.037326887344129464,390202400813.18256,300728400813.18256
Spacer 13,55059388888.0,Receipt,Spacer,-3.25,12,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.037326887344129464,443206594094.9235,390202400813.18256
Individual Income Taxes,109306000000.0,Receipt,Real,-3.25,12,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.037326887344129464,552512594094.9236,443206594094.9235
Dummy_Source,111333666666.66667,Dummy,Spacer,-3.0,86,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-3.0,86,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-3.0,86,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.04742587317756679,11724341212.34582,10387341212.34582
Spacer 3,55059388888.0,Receipt,Spacer,-3.0,86,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.04742587317756679,64172490505.7092,11724341212.34582
Estate and Gift Taxes,1765000000.0,Receipt,Real,-3.0,86,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.04742587317756679,65937490505.7092,64172490505.7092
Spacer 5,55059388888.0,Receipt,Spacer,-3.0,86,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.04742587317756679,118385639799.07259,65937490505.7092
Customs Duties,2947000000.0,Receipt,Real,-3.0,86,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.04742587317756679,121332639799.07259,118385639799.07259
Spacer 7,55059388888.0,Receipt,Spacer,-3.0,86,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.04742587317756679,173780789092.43597,121332639799.07259
Excise Taxes,7416000000.0,Receipt,Real,-3.0,86,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.04742587317756679,181196789092.43597,173780789092.43597
Spacer 9,55059388888.0,Receipt,Spacer,-3.0,86,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.04742587317756679,233644938385.79935,181196789092.43597
Miscellaneous Receipts,14067000000.0,Receipt,Real,-3.0,86,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.04742587317756679,247711938385.79935,233644938385.79935
Spacer 11,55059388888.0,Receipt,Spacer,-3.0,86,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.04742587317756679,300160087679.1627,247711938385.79935
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-3.0,86,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.04742587317756679,389634087679.1627,300160087679.1627
Spacer 13,55059388888.0,Receipt,Spacer,-3.0,86,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.04742587317756679,442082236972.5261,389634087679.1627
Individual Income Taxes,109306000000.0,Receipt,Real,-3.0,86,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.04742587317756679,551388236972.5261,442082236972.5261
Dummy_Source,111333666666.66667,Dummy,Spacer,-3.0,13,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-3.0,13,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.04742587317756679,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-3.0,13,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.04742587317756679,11724341212.34582,10387341212.34582
Spacer 3,55059388888.0,Receipt,Spacer,-3.0,13,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.04742587317756679,64172490505.7092,11724341212.34582
Estate and Gift Taxes,1765000000.0,Receipt,Real,-3.0,13,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.04742587317756679,65937490505.7092,64172490505.7092
Spacer 5,55059388888.0,Receipt,Spacer,-3.0,13,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.04742587317756679,118385639799.07259,65937490505.7092
Customs Duties,2947000000.0,Receipt,Real,-3.0,13,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.04742587317756679,121332639799.07259,118385639799.07259
Spacer 7,55059388888.0,Receipt,Spacer,-3.0,13,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.04742587317756679,173780789092.43597,121332639799.07259
Excise Taxes,7416000000.0,Receipt,Real,-3.0,13,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.04742587317756679,181196789092.43597,173780789092.43597
Spacer 9,55059388888.0,Receipt,Spacer,-3.0,13,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.04742587317756679,233644938385.79935,181196789092.43597
Miscellaneous Receipts,14067000000.0,Receipt,Real,-3.0,13,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.04742587317756679,247711938385.79935,233644938385.79935
Spacer 11,55059388888.0,Receipt,Spacer,-3.0,13,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.04742587317756679,300160087679.1627,247711938385.79935
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-3.0,13,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.04742587317756679,389634087679.1627,300160087679.1627
Spacer 13,55059388888.0,Receipt,Spacer,-3.0,13,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.04742587317756679,442082236972.5261,389634087679.1627
Individual Income Taxes,109306000000.0,Receipt,Real,-3.0,13,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.04742587317756679,551388236972.5261,442082236972.5261
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.75,85,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.75,85,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.75,85,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.060086650174007626,14497338352.178282,13160338352.178282
Spacer 3,55059388888.0,Receipt,Spacer,-2.75,85,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.060086650174007626,66248393001.270386,14497338352.178282
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.75,85,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.060086650174007626,68013393001.270386,66248393001.270386
Spacer 5,55059388888.0,Receipt,Spacer,-2.75,85,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.060086650174007626,119764447650.36249,68013393001.270386
Customs Duties,2947000000.0,Receipt,Real,-2.75,85,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.060086650174007626,122711447650.36249,119764447650.36249
Spacer 7,55059388888.0,Receipt,Spacer,-2.75,85,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.060086650174007626,174462502299.4546,122711447650.36249
Excise Taxes,7416000000.0,Receipt,Real,-2.75,85,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.060086650174007626,181878502299.4546,174462502299.4546
Spacer 9,55059388888.0,Receipt,Spacer,-2.75,85,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.060086650174007626,233629556948.5467,181878502299.4546
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.75,85,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.060086650174007626,247696556948.5467,233629556948.5467
Spacer 11,55059388888.0,Receipt,Spacer,-2.75,85,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.060086650174007626,299447611597.6388,247696556948.5467
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.75,85,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.060086650174007626,388921611597.6388,299447611597.6388
Spacer 13,55059388888.0,Receipt,Spacer,-2.75,85,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.060086650174007626,440672666246.7309,388921611597.6388
Individual Income Taxes,109306000000.0,Receipt,Real,-2.75,85,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.060086650174007626,549978666246.7308,440672666246.7309
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.75,14,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.75,14,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.060086650174007626,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.75,14,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.060086650174007626,14497338352.178282,13160338352.178282
Spacer 3,55059388888.0,Receipt,Spacer,-2.75,14,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.060086650174007626,66248393001.270386,14497338352.178282
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.75,14,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.060086650174007626,68013393001.270386,66248393001.270386
Spacer 5,55059388888.0,Receipt,Spacer,-2.75,14,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.060086650174007626,119764447650.36249,68013393001.270386
Customs Duties,2947000000.0,Receipt,Real,-2.75,14,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.060086650174007626,122711447650.36249,119764447650.36249
Spacer 7,55059388888.0,Receipt,Spacer,-2.75,14,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.060086650174007626,174462502299.4546,122711447650.36249
Excise Taxes,7416000000.0,Receipt,Real,-2.75,14,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.060086650174007626,181878502299.4546,174462502299.4546
Spacer 9,55059388888.0,Receipt,Spacer,-2.75,14,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.060086650174007626,233629556948.5467,181878502299.4546
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.75,14,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.060086650174007626,247696556948.5467,233629556948.5467
Spacer 11,55059388888.0,Receipt,Spacer,-2.75,14,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.060086650174007626,299447611597.6388,247696556948.5467
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.75,14,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.060086650174007626,388921611597.6388,299447611597.6388
Spacer 13,55059388888.0,Receipt,Spacer,-2.75,14,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.060086650174007626,440672666246.7309,388921611597.6388
Individual Income Taxes,109306000000.0,Receipt,Real,-2.75,14,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.060086650174007626,549978666246.7308,440672666246.7309
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.5,84,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.5,84,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.5,84,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.07585818002124356,17951660876.732822,16614660876.732822
Spacer 3,55059388888.0,Receipt,Spacer,-2.5,84,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.07585818002124356,68834344730.60727,17951660876.732822
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.5,84,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.07585818002124356,70599344730.60727,68834344730.60727
Spacer 5,55059388888.0,Receipt,Spacer,-2.5,84,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.07585818002124356,121482028584.4817,70599344730.60727
Customs Duties,2947000000.0,Receipt,Real,-2.5,84,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.07585818002124356,124429028584.4817,121482028584.4817
Spacer 7,55059388888.0,Receipt,Spacer,-2.5,84,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.07585818002124356,175311712438.35614,124429028584.4817
Excise Taxes,7416000000.0,Receipt,Real,-2.5,84,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.07585818002124356,182727712438.35614,175311712438.35614
Spacer 9,55059388888.0,Receipt,Spacer,-2.5,84,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.07585818002124356,233610396292.2306,182727712438.35614
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.5,84,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.07585818002124356,247677396292.2306,233610396292.2306
Spacer 11,55059388888.0,Receipt,Spacer,-2.5,84,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.07585818002124356,298560080146.10504,247677396292.2306
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.5,84,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.07585818002124356,388034080146.10504,298560080146.10504
Spacer 13,55059388888.0,Receipt,Spacer,-2.5,84,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.07585818002124356,438916763999.97943,388034080146.10504
Individual Income Taxes,109306000000.0,Receipt,Real,-2.5,84,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.07585818002124356,548222763999.97943,438916763999.97943
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.5,15,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.5,15,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.07585818002124356,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.5,15,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.07585818002124356,17951660876.732822,16614660876.732822
Spacer 3,55059388888.0,Receipt,Spacer,-2.5,15,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.07585818002124356,68834344730.60727,17951660876.732822
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.5,15,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.07585818002124356,70599344730.60727,68834344730.60727
Spacer 5,55059388888.0,Receipt,Spacer,-2.5,15,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.07585818002124356,121482028584.4817,70599344730.60727
Customs Duties,2947000000.0,Receipt,Real,-2.5,15,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.07585818002124356,124429028584.4817,121482028584.4817
Spacer 7,55059388888.0,Receipt,Spacer,-2.5,15,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.07585818002124356,175311712438.35614,124429028584.4817
Excise Taxes,7416000000.0,Receipt,Real,-2.5,15,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.07585818002124356,182727712438.35614,175311712438.35614
Spacer 9,55059388888.0,Receipt,Spacer,-2.5,15,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.07585818002124356,233610396292.2306,182727712438.35614
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.5,15,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.07585818002124356,247677396292.2306,233610396292.2306
Spacer 11,55059388888.0,Receipt,Spacer,-2.5,15,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.07585818002124356,298560080146.10504,247677396292.2306
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.5,15,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.07585818002124356,388034080146.10504,298560080146.10504
Spacer 13,55059388888.0,Receipt,Spacer,-2.5,15,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.07585818002124356,438916763999.97943,388034080146.10504
Individual Income Taxes,109306000000.0,Receipt,Real,-2.5,15,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.07585818002124356,548222763999.97943,438916763999.97943
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.25,83,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.25,83,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.25,83,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.0953494648991095,22220694067.442696,20883694067.442696
Spacer 3,55059388888.0,Receipt,Spacer,-2.25,83,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.0953494648991095,72030199687.29993,22220694067.442696
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.25,83,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.0953494648991095,73795199687.29993,72030199687.29993
Spacer 5,55059388888.0,Receipt,Spacer,-2.25,83,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.0953494648991095,123604705307.15715,73795199687.29993
Customs Duties,2947000000.0,Receipt,Real,-2.25,83,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.0953494648991095,126551705307.15715,123604705307.15715
Spacer 7,55059388888.0,Receipt,Spacer,-2.25,83,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.0953494648991095,176361210927.01437,126551705307.15715
Excise Taxes,7416000000.0,Receipt,Real,-2.25,83,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.0953494648991095,183777210927.01437,176361210927.01437
Spacer 9,55059388888.0,Receipt,Spacer,-2.25,83,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.0953494648991095,233586716546.87158,183777210927.01437
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.25,83,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.0953494648991095,247653716546.87158,233586716546.87158
Spacer 11,55059388888.0,Receipt,Spacer,-2.25,83,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.0953494648991095,297463222166.7288,247653716546.87158
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.25,83,Max,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.0953494648991095,386937222166.7288,297463222166.7288
Spacer 13,55059388888.0,Receipt,Spacer,-2.25,83,Max,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.0953494648991095,436746727786.58606,386937222166.7288
Individual Income Taxes,109306000000.0,Receipt,Real,-2.25,83,Max,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.0953494648991095,546052727786.58606,436746727786.58606
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.25,16,Min,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.25,16,Min,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.0953494648991095,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.25,16,Min,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.0953494648991095,22220694067.442696,20883694067.442696
Spacer 3,55059388888.0,Receipt,Spacer,-2.25,16,Min,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.0953494648991095,72030199687.29993,22220694067.442696
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.25,16,Min,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.0953494648991095,73795199687.29993,72030199687.29993
Spacer 5,55059388888.0,Receipt,Spacer,-2.25,16,Min,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.0953494648991095,123604705307.15715,73795199687.29993
Customs Duties,2947000000.0,Receipt,Real,-2.25,16,Min,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.0953494648991095,126551705307.15715,123604705307.15715
Spacer 7,55059388888.0,Receipt,Spacer,-2.25,16,Min,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.0953494648991095,176361210927.01437,126551705307.15715
Excise Taxes,7416000000.0,Receipt,Real,-2.25,16,Min,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.0953494648991095,183777210927.01437,176361210927.01437
Spacer 9,55059388888.0,Receipt,Spacer,-2.25,16,Min,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.0953494648991095,233586716546.87158,183777210927.01437
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.25,16,Min,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.0953494648991095,247653716546.87158,233586716546.87158
Spacer 11,55059388888.0,Receipt,Spacer,-2.25,16,Min,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.0953494648991095,297463222166.7288,247653716546.87158
Social Insurance and Retirement Receipts,89474000000.0,Receipt,Real,-2.25,16,Min,12.0,336028666666.6667,392302944440.0,392302944440.0,302828944440.0,336028666666.6667,246554666666.6667,0.0953494648991095,386937222166.7288,297463222166.7288
Spacer 13,55059388888.0,Receipt,Spacer,-2.25,16,Min,13.0,,447362333328.0,447362333328.0,392302944440.0,336028666666.6667,336028666666.6667,0.0953494648991095,436746727786.58606,386937222166.7288
Individual Income Taxes,109306000000.0,Receipt,Real,-2.25,16,Min,14.0,445334666666.6667,556668333328.0,556668333328.0,447362333328.0,445334666666.6667,336028666666.6667,0.0953494648991095,546052727786.58606,436746727786.58606
Dummy_Source,111333666666.66667,Dummy,Spacer,-2.0,82,Max,0.0,111333666666.66667,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Deficit,107689000000.0,Deficit,Real,-2.0,82,Max,1.0,219022666666.6667,0.0,0.0,0.0,0.0,0.0,0.11920292202211757,0.0,0.0
Corporation Income Taxes,1337000000.0,Receipt,Real,-2.0,82,Max,2.0,220359666666.6667,1337000000.0,1337000000.0,0.0,220359666666.6667,219022666666.6667,0.11920292202211757,27445141855.74292,26108141855.74292
Spacer 3,55059388888.0,Receipt,Spacer,-2.0,82,Max,3.0,,56396388888.0,56396388888.0,1337000000.0,220359666666.6667,220359666666.6667,0.11920292202211757,75941290703.54121,27445141855.74292
Estate and Gift Taxes,1765000000.0,Receipt,Real,-2.0,82,Max,4.0,222124666666.6667,58161388888.0,58161388888.0,56396388888.0,222124666666.6667,220359666666.6667,0.11920292202211757,77706290703.54121,75941290703.54121
Spacer 5,55059388888.0,Receipt,Spacer,-2.0,82,Max,5.0,,113220777776.0,113220777776.0,58161388888.0,222124666666.6667,222124666666.6667,0.11920292202211757,126202439551.3395,77706290703.54121
Customs Duties,2947000000.0,Receipt,Real,-2.0,82,Max,6.0,225071666666.6667,116167777776.0,116167777776.0,113220777776.0,225071666666.6667,222124666666.6667,0.11920292202211757,129149439551.3395,126202439551.3395
Spacer 7,55059388888.0,Receipt,Spacer,-2.0,82,Max,7.0,,171227166664.0,171227166664.0,116167777776.0,225071666666.6667,225071666666.6667,0.11920292202211757,177645588399.1378,129149439551.3395
Excise Taxes,7416000000.0,Receipt,Real,-2.0,82,Max,8.0,232487666666.6667,178643166664.0,178643166664.0,171227166664.0,232487666666.6667,225071666666.6667,0.11920292202211757,185061588399.1378,177645588399.1378
Spacer 9,55059388888.0,Receipt,Spacer,-2.0,82,Max,9.0,,233702555552.0,233702555552.0,178643166664.0,232487666666.6667,232487666666.6667,0.11920292202211757,233557737246.93607,185061588399.1378
Miscellaneous Receipts,14067000000.0,Receipt,Real,-2.0,82,Max,10.0,246554666666.6667,247769555552.0,247769555552.0,233702555552.0,246554666666.6667,232487666666.6667,0.11920292202211757,247624737246.93607,233557737246.93607
Spacer 11,55059388888.0,Receipt,Spacer,-2.0,82,Max,11.0,,302828944440.0,302828944440.0,247769555552.0,246554666666.6667,246554666666.6667,0.11920292202211757,296120886094.7344,247624737246.93607
